Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
A Collaborative Learning Environment Using Blogs in&#xa0;a&#xa0;Learning Management System,Computer Science and Education in Computer Science,,,,10.1007/978-3-031-17292-2_18,Victor ObionwuDavid BroneskeGunter Saake,2022,https://link.springer.com/chapter/10.1007/978-3-031-17292-2_18,Conference paper
Open Data and Its Role in Geoparticipation,Geoparticipatory Spatial Tools,,,,10.1007/978-3-031-05547-8_4,Jaroslav BurianBarbora Kočvarová,2022,https://link.springer.com/chapter/10.1007/978-3-031-05547-8_4,Chapter
Managing and Maintaining TYPO3,The TYPO3 Guidebook,,,,10.1007/978-1-4842-6525-3_4,Felicity BrandHeather McNameeJeffrey A. McGuire,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6525-3_4,Chapter
E-Commerce Security Technology,Introduction to E-Commerce,,,,10.1007/978-981-97-7790-7_5,Zheng QinGuolong WangWanqiu DengYanli Hao,2024,https://link.springer.com/chapter/10.1007/978-981-97-7790-7_5,Chapter
Experimental Analyses in Search of Effective Mitigation for Login Cross-Site Request Forgery,"Cyber Defence in  the Age of AI, Smart Societies and Augmented Humanity",,,,10.1007/978-3-030-35746-7_12,Y. ShibuyaK. MwitondiS. Zargari,2020,https://link.springer.com/chapter/10.1007/978-3-030-35746-7_12,Chapter
"Review of the Malware Categorization in the Era of Changing Cybethreats Landscape: Common Approaches, Challenges and Future Needs",Malware Analysis Using Artificial Intelligence and Deep Learning,,,,10.1007/978-3-030-62582-5_3,Andrii ShalaginovGeir Olav DyrkolbotnMamoun Alazab,2021,https://link.springer.com/chapter/10.1007/978-3-030-62582-5_3,Chapter
Architectural Layers,Network Programming with Go Language,,,,10.1007/978-1-4842-8095-9_1,Jan NewmarchRonald Petty,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8095-9_1,Chapter
Breaking and Fixing Third-Party Payment Service for Mobile Apps,Applied Cryptography and Network Security,,,,10.1007/978-3-030-78375-4_1,Shangcheng ShiXianbo WangWing Cheong Lau,2021,https://link.springer.com/chapter/10.1007/978-3-030-78375-4_1,Conference paper
Geospatial Web Services,Springer Handbook of Geographic Information,,,,10.1007/978-3-030-53125-6_16,Joan Masó,2022,https://link.springer.com/chapter/10.1007/978-3-030-53125-6_16,Chapter
Authentication,Learn PHP 8,,,,10.1007/978-1-4842-6240-5_8,Steve Prettyman,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6240-5_8,Chapter
Search Engine Optimization Techniques: The Story of an Old-Fashioned Website,Business Intelligence and Modelling,,,,10.1007/978-3-030-57065-1_4,Konstantinos I. RoumeliotisNikolaos D. Tselikas,2021,https://link.springer.com/chapter/10.1007/978-3-030-57065-1_4,Conference paper
Advanced Email,Practical Internet Server Configuration,,,,10.1007/978-1-4842-6960-2_14,Robert La Lau,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6960-2_14,Chapter
Information Technology Systems,Clinical Informatics Study Guide,,,,10.1007/978-3-030-93765-2_10,Shawn N. MurphyJeffrey G. Klann,2022,https://link.springer.com/chapter/10.1007/978-3-030-93765-2_10,Chapter
Creating an Augmented Reality Website with Three.js and the WebXR API,AR and VR Using the WebXR API,,,,10.1007/978-1-4842-6318-1_7,Rakesh Baruah,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6318-1_7,Chapter
"Fabulous 208, Salut les Copains, and Their Links to Commercial Radio",The Cultural Histories of Radio Luxembourg and Europe n°1,,,,10.1007/978-3-031-46250-4_8,Richard Legay,2023,https://link.springer.com/chapter/10.1007/978-3-031-46250-4_8,Chapter
IoT Application Technologies for Constrained Devices,Internet of Things and M2M Communication Technologies,,,,10.1007/978-3-030-79272-5_9,Veena S. Chakravarthi,2021,https://link.springer.com/chapter/10.1007/978-3-030-79272-5_9,Chapter
Introduction,Third Generation Internet Revealed,,,,10.1007/978-1-4842-8603-6_1,Lawrence E. Hughes,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8603-6_1,Chapter
Static Taint Analysis for JavaScript Programs,Tools and Methods of Program Analysis,,,,10.1007/978-3-030-71472-7_13,Nabil AlmashfiLunjin Lu,2021,https://link.springer.com/chapter/10.1007/978-3-030-71472-7_13,Conference paper
Multifunctional Interfaces,Learn PHP 8,,,,10.1007/978-1-4842-6240-5_9,Steve Prettyman,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6240-5_9,Chapter
Introducing Cognitive Services,Beginning Azure Cognitive Services,,,,10.1007/978-1-4842-7176-6_1,Alicia MonizMatt GordonIda BergumMia ChangGinger Grant,2021,https://link.springer.com/chapter/10.1007/978-1-4842-7176-6_1,Chapter
Learn Python Basics on Windows,Introduction to Python Network Automation Volume I - Laying the Groundwork,,,,10.1007/979-8-8688-0146-4_2,Brendan Choi,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0146-4_2,Chapter
Bringing Forms to Life,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_6,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_6,Chapter
From Component-Based Architectures to Microservices: A 25-years-long Journey in Designing and Realizing Service-Based Systems,Next-Gen Digital Services. A Retrospective and Roadmap for Service Computing of the Future,,,,10.1007/978-3-030-73203-5_1,Giuseppe De GiacomoMaurizio LenzeriniFrancesco LeottaMassimo Mecella,2021,https://link.springer.com/chapter/10.1007/978-3-030-73203-5_1,Chapter
Preliminary Study and Implementation of&#xa0;Chiang Mai Tourism Platform Based on DOSA,Proceedings of Fifth International Congress on Information and Communication Technology,,,,10.1007/978-981-15-5859-7_51,Vorada PanpengMiao FangAniwat PhaphuangwittayakulTanarat Rattanadamrongaksorn,2021,https://link.springer.com/chapter/10.1007/978-981-15-5859-7_51,Conference paper
A Project-Based Approach to Teaching IoT,"Advances in Software Engineering, Education, and e-Learning",,,,10.1007/978-3-030-70873-3_14,Varick L. EricksonPragya VarshneyLevent Ertaul,2021,https://link.springer.com/chapter/10.1007/978-3-030-70873-3_14,Conference paper
Introduction to Visual Studio Code,Optimizing Visual Studio Code for Python Development,,,,10.1007/978-1-4842-7344-9_1,Sufyan bin Uzayr,2021,https://link.springer.com/chapter/10.1007/978-1-4842-7344-9_1,Chapter
Algorithmic Suite,Terminology Saturation,,,,10.1007/978-981-16-8630-6_4,Victoria KosaVadim Ermolayev,2022,https://link.springer.com/chapter/10.1007/978-981-16-8630-6_4,Chapter
Programming,Essential Computer Science,,,,10.1007/978-1-4842-7107-0_2,Paul D. CrutcherNeeraj Kumar SinghPeter Tiegs,2021,https://link.springer.com/chapter/10.1007/978-1-4842-7107-0_2,Chapter
A Peek Under the Hood,Space Technology,,,,10.1007/978-3-031-34818-1_6,Ignacio Chechile,2023,https://link.springer.com/chapter/10.1007/978-3-031-34818-1_6,Chapter
Jakarta Servlets,Java EE to Jakarta EE 10 Recipes,,,,10.1007/978-1-4842-8079-9_1,Josh JuneauTarun Telang,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8079-9_1,Chapter
"Interfaces, Platforms, and Three-Tier Programming",Learn PHP 8,,,,10.1007/978-1-4842-6240-5_2,Steve Prettyman,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6240-5_2,Chapter
Nature-Based Solutions for Domestic Wastewater Treatment in the Philippines,Regional Perspectives of Nature-based Solutions for Water: Benefits and Challenges,,,,10.1007/978-3-031-18412-3_7,Perlie VelascoMa. Catriona DevanaderaMichaela DalisayCloie MuecaDarry Shel EstorbaAmy Lecciones,2022,https://link.springer.com/chapter/10.1007/978-3-031-18412-3_7,Chapter
Proactive Detection of Phishing Kit Traffic,Applied Cryptography and Network Security,,,,10.1007/978-3-030-78375-4_11,Qian CuiGuy-Vincent JourdanGregor V. BochmannIosif-Viorel Onut,2021,https://link.springer.com/chapter/10.1007/978-3-030-78375-4_11,Conference paper
The Evolution of Online Booking Systems,Handbook of e-Tourism,,,,10.1007/978-3-030-05324-6_27-2,Robert Goecke,2021,https://link.springer.com/rwe/10.1007/978-3-030-05324-6_27-2,Living reference work entry
5G Slicing and Handover Scenarios: Compulsoriness and Machine Learning,Current Trends in Communication and Information Technologies,,,,10.1007/978-3-030-76343-5_12,Andriy LuntovskyyBohdan ShubynTaras MaksymyukMykhailo Klymash,2021,https://link.springer.com/chapter/10.1007/978-3-030-76343-5_12,Conference paper
Interface Diversification as a Software Security Mechanism – Benefits and Challenges,Information Technology and Systems,,,,10.1007/978-3-030-68285-9_45,Sampsa Rauti,2021,https://link.springer.com/chapter/10.1007/978-3-030-68285-9_45,Conference paper
Difficult XSS Code Patterns for Static Code Analysis Tools,Computer Security,,,,10.1007/978-3-030-42051-2_9,Felix SchuckertBasel KattHanno Langweg,2020,https://link.springer.com/chapter/10.1007/978-3-030-42051-2_9,Conference paper
"Comparative Analysis Between Standards Oriented to Web Services: SOAP, REST and GRAPHQL",Applied Technologies,,,,10.1007/978-3-030-42517-3_22,Jaime Sayago HerediaEvelin Flores-GarcíaAndres Recalde Solano,2020,https://link.springer.com/chapter/10.1007/978-3-030-42517-3_22,Conference paper
Integrating External Services in DIME,"Leveraging Applications of Formal Methods, Verification and Validation",,,,10.1007/978-3-030-89159-6_3,Hafiz Ahmad Awais ChaudharyTiziana Margaria,2021,https://link.springer.com/chapter/10.1007/978-3-030-89159-6_3,Conference paper
Using Evolutionary Algorithms for Server Hardening via the Moving Target Defense Technique,Applications of Evolutionary Computation,,,,10.1007/978-3-030-43722-0_43,Ernesto Serrano ColladoPedro A. CastilloJuan Julián Merelo Guervós,2020,https://link.springer.com/chapter/10.1007/978-3-030-43722-0_43,Conference paper
Introduction,Clean C++20,,,,10.1007/978-1-4842-5949-8_1,Stephan Roth,2021,https://link.springer.com/chapter/10.1007/978-1-4842-5949-8_1,Chapter
Testbeds for WSNs,"Concepts, Applications, Experimentation and Analysis of Wireless Sensor Networks",,,,10.1007/978-3-031-20709-9_7,Hossam Mahmoud Ahmad Fahmy,2023,https://link.springer.com/chapter/10.1007/978-3-031-20709-9_7,Chapter
Web Applications,Cyber Operations,,,,10.1007/978-1-4842-4294-0_21,Mike O’Leary,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4294-0_21,Chapter
Web and Browser Security,Computer Security and the Internet,,,,10.1007/978-3-030-83411-1_9,Paul C. van Oorschot,2021,https://link.springer.com/chapter/10.1007/978-3-030-83411-1_9,Chapter
"Lightweight, Scalable and Secure Middleware for Service-Centric Context-Aware Applications",Advanced Computing and Intelligent Engineering,,,,10.1007/978-981-15-1483-8_25,Veeramuthu VenkateshPethuru RajP. Balakrishnan,2020,https://link.springer.com/chapter/10.1007/978-981-15-1483-8_25,Conference paper
Pages That Remember: Simple Login and Multipage Forms,PHP 7 Solutions,,,,10.1007/978-1-4842-4338-1_11,David Powers,2019,https://link.springer.com/chapter/10.1007/978-1-4842-4338-1_11,Chapter
Microprocessor Programming Using Python,Embedded Microprocessor System Design using FPGAs,,,,10.1007/978-3-031-82822-5_13,Uwe Meyer-Baese,2025,https://link.springer.com/chapter/10.1007/978-3-031-82822-5_13,Chapter
Creating Custom Data Connectors,Beginning Power Apps,,,,10.1007/978-1-4842-6683-0_24,Tim Leung,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6683-0_24,Chapter
Building a Validator,Pro PHP 8 MVC,,,,10.1007/978-1-4842-6957-2_5,Christopher Pitt,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6957-2_5,Chapter
Building C# Applications,Pro C# 9 with .NET 5,,,,10.1007/978-1-4842-6939-8_2,Andrew TroelsenPhillip Japikse,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6939-8_2,Chapter
Using PHP with MySQL,Beginning PHP and MySQL,,,,10.1007/978-1-4302-6044-8_27,Frank M. Kromann,2018,https://link.springer.com/chapter/10.1007/978-1-4302-6044-8_27,Chapter
IT Support,Planning and Reporting in BI-supported Controlling,,,,10.1007/978-3-658-41044-5_5,Dietmar Schön,2023,https://link.springer.com/chapter/10.1007/978-3-658-41044-5_5,Chapter
Handling and Logging Exceptions,Learn PHP 8,,,,10.1007/978-1-4842-6240-5_6,Steve Prettyman,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6240-5_6,Chapter
Challenges and Opportunities When Integrating Artificial Intelligence in the Development of Library Management Systems,"Challenges and Opportunities to Develop Organizations Through Creativity, Technology and Ethics",,,,10.1007/978-3-030-43449-6_22,Emanuel ȚundreaFlaviu TurcuțSilvia L. Fotea,2020,https://link.springer.com/chapter/10.1007/978-3-030-43449-6_22,Conference paper
Interpreting Medical Images,Intelligent Systems in Medicine and Health,,,,10.1007/978-3-031-09108-7_12,Zongwei ZhouMichael B. GotwayJianming Liang,2022,https://link.springer.com/chapter/10.1007/978-3-031-09108-7_12,Chapter
Web Scraping,Introduction to Data Systems,,,,10.1007/978-3-030-54371-6_22,Thomas BressoudDavid White,2020,https://link.springer.com/chapter/10.1007/978-3-030-54371-6_22,Chapter
Security,Using and Administering Linux: Volume 3,,,,10.1007/978-1-4842-9786-5_46,David Both,2023,https://link.springer.com/chapter/10.1007/978-1-4842-9786-5_46,Chapter
"Action Pack: Working with Routes, Controllers, and Views",Beginning Rails 6,,,,10.1007/978-1-4842-5716-6_7,Brady SomervilleAdam GambleCloves Carneiro Jr.Rida Al Barazi,2020,https://link.springer.com/chapter/10.1007/978-1-4842-5716-6_7,Chapter
Hyper Text Transfer Protocol: TheWeb,Computer Networks and the Internet,,,,10.1007/978-3-030-34496-2_21,Gerry Howser,2020,https://link.springer.com/chapter/10.1007/978-3-030-34496-2_21,Chapter
SIREN: A Fine Grained Approach to Develop Information Security Search Engine,Advances in Cybersecurity Management,,,,10.1007/978-3-030-71381-2_16,Lalit Mohan SanagavarapuY. Raghu ReddyShriyansh Agrawal,2021,https://link.springer.com/chapter/10.1007/978-3-030-71381-2_16,Chapter
Scripting and Security in Computer Networks and Web Browsers,Guide to Computer Network Security,,,,10.1007/978-3-030-38141-7_6,Joseph Migga Kizza,2020,https://link.springer.com/chapter/10.1007/978-3-030-38141-7_6,Chapter
REView: A Unified Telemetry Platform for Electric Vehicles and Charging Infrastructure,Connected Vehicles in the Internet of Things,,,,10.1007/978-3-030-36167-9_8,Kai Li LimStuart SpeidelThomas Bräunl,2020,https://link.springer.com/chapter/10.1007/978-3-030-36167-9_8,Chapter
A Well-Rounded Engineer,Learn Rails 6,,,,10.1007/978-1-4842-6026-5_10,Adam Notodikromo,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6026-5_10,Chapter
Creating a Custom Integration with the Dialogflow SDK,The Definitive Guide to Conversational AI with Dialogflow and Google Cloud,,,,10.1007/978-1-4842-7014-1_11,Lee Boonstra,2021,https://link.springer.com/chapter/10.1007/978-1-4842-7014-1_11,Chapter
Implementation Study and Performances Evaluation of an 802.11ad Model Under NS-3,Emerging Research in Data Engineering Systems and Computer Communications,,,,10.1007/978-981-15-0135-7_5,Nouri OmheniImen BouabidiFaouzi ZaraiMohammad S. Obaidat,2020,https://link.springer.com/chapter/10.1007/978-981-15-0135-7_5,Conference paper
Web Frameworks Metrics and Benchmarks for Data Handling and Visualization,Algorithmic Aspects of Cloud Computing,,,,10.1007/978-3-030-19759-9_9,Alexandros GazisEleftheria Katsiri,2019,https://link.springer.com/chapter/10.1007/978-3-030-19759-9_9,Conference paper
"Umple-TL: A Model-Oriented, Dependency-Free Text Emission Tool",Model-Driven Engineering and Software Development,,,,10.1007/978-3-030-37873-8_6,Mahmoud Husseini OrabiAhmed Husseini OrabiTimothy C. Lethbridge,2020,https://link.springer.com/chapter/10.1007/978-3-030-37873-8_6,Conference paper
A Middleware for Integrating Legacy Network Devices into Software-Defined Networking (SDN),Towards new e-Infrastructure and e-Services for Developing Countries,,,,10.1007/978-3-030-70572-5_8,Bhargava SokappaduAvinash Mungur,2021,https://link.springer.com/chapter/10.1007/978-3-030-70572-5_8,Conference paper
SoK: Secure Memory Allocation,Cryptology and Network Security,,,,10.1007/978-3-030-92548-2_20,Bojan NovkovićMarin Golub,2021,https://link.springer.com/chapter/10.1007/978-3-030-92548-2_20,Conference paper
NLP in Online Reviews,Practical Natural Language Processing with Python,,,,10.1007/978-1-4842-6246-7_3,Mathangi Sri,2021,https://link.springer.com/chapter/10.1007/978-1-4842-6246-7_3,Chapter
Secured User Interfaces,Learn PHP 8,,,,10.1007/978-1-4842-6240-5_5,Steve Prettyman,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6240-5_5,Chapter
Introduction to Netlify CMS,Using Gatsby and Netlify CMS,,,,10.1007/978-1-4842-6297-9_1,Joe Attardi,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6297-9_1,Chapter
Modular Programming,Learn PHP 8,,,,10.1007/978-1-4842-6240-5_4,Steve Prettyman,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6240-5_4,Chapter
Understanding Common Attacks,Advanced ASP.NET Core 3 Security,,,,10.1007/978-1-4842-6014-2_5,Scott Norberg,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6014-2_5,Chapter
Examples of Mimic Defense Application,Cyberspace Mimic Defense,,,,10.1007/978-3-030-29844-9_12,Jiangxing Wu,2020,https://link.springer.com/chapter/10.1007/978-3-030-29844-9_12,Chapter
Security Analysis of Bioinformatics WEB Application,Security with Intelligent Computing and Big-data Services,,,,10.1007/978-3-030-16946-6_30,Tao TaoYuan ChenBijing LiuXueqi JinMingyuan YanShouling Ji,2020,https://link.springer.com/chapter/10.1007/978-3-030-16946-6_30,Conference paper
